{r-seed=1, #deliveries=8, #obedient-robots=0} {ticks=138.0, time-all-deliveries-completed=111.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=8, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=61.0, time-all-deliveries-completed=44.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=8, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=40.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=8, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=51.0, time-all-deliveries-completed=38.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=8, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=53.0, time-all-deliveries-completed=38.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=8, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=55.0, time-all-deliveries-completed=39.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=8, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=54.0, time-all-deliveries-completed=39.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=8, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=56.0, time-all-deliveries-completed=40.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=8, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=61.0, time-all-deliveries-completed=44.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=8, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=40.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=8, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=51.0, time-all-deliveries-completed=38.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=10, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=71.0, time-all-deliveries-completed=54.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=10, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=44.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=10, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=61.0, time-all-deliveries-completed=46.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=10, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=65.0, time-all-deliveries-completed=49.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=10, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=61.0, time-all-deliveries-completed=46.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=10, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=65.0, time-all-deliveries-completed=49.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=10, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=71.0, time-all-deliveries-completed=54.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=10, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=71.0, time-all-deliveries-completed=54.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=10, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=44.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=10, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=71.0, time-all-deliveries-completed=54.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=10, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=61.0, time-all-deliveries-completed=46.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=10, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=65.0, time-all-deliveries-completed=49.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=10, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=52.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=10, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=72.0, time-all-deliveries-completed=55.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=10, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=44.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=12, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=85.0, time-all-deliveries-completed=68.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=12, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=75.0, time-all-deliveries-completed=58.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=12, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=71.0, time-all-deliveries-completed=56.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=12, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=85.0, time-all-deliveries-completed=68.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=12, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=75.0, time-all-deliveries-completed=58.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=12, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=71.0, time-all-deliveries-completed=56.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=12, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=79.0, time-all-deliveries-completed=64.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=12, grid-width=11, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=53.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=12, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=79.0, time-all-deliveries-completed=64.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=12, grid-width=11, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=53.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=12, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=87.0, time-all-deliveries-completed=70.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=12, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=76.0, time-all-deliveries-completed=59.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=12, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=71.0, time-all-deliveries-completed=56.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=12, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=80.0, time-all-deliveries-completed=65.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=12, grid-width=11, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=53.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=8, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=67.0, time-all-deliveries-completed=46.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=8, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=39.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=8, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=48.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=8, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=63.0, time-all-deliveries-completed=46.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=8, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=39.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=8, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=63.0, time-all-deliveries-completed=46.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=8, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=39.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=8, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=67.0, time-all-deliveries-completed=46.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=8, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=39.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=8, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=48.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=8, grid-width=15, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=48.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=8, grid-width=15, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=63.0, time-all-deliveries-completed=46.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=8, grid-width=15, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=39.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=8, grid-width=15, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=70.0, time-all-deliveries-completed=49.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=8, grid-width=15, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=57.0, time-all-deliveries-completed=39.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=10, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=73.0, time-all-deliveries-completed=55.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=10, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=83.0, time-all-deliveries-completed=62.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=10, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=81.0, time-all-deliveries-completed=60.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=10, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=73.0, time-all-deliveries-completed=55.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=10, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=83.0, time-all-deliveries-completed=62.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=10, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=52.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=10, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=50.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=10, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=52.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=10, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=50.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=10, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=81.0, time-all-deliveries-completed=60.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=10, grid-width=15, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=81.0, time-all-deliveries-completed=60.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=10, grid-width=15, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=75.0, time-all-deliveries-completed=57.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=10, grid-width=15, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=83.0, time-all-deliveries-completed=62.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=10, grid-width=15, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=52.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=10, grid-width=15, #obedient-robots=2, #fallen-crates=0, grid-height=7} {ticks=69.0, time-all-deliveries-completed=50.0}
{robot-carry-capacity=1, r-seed=4, #deliveries=12, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=81.0, time-all-deliveries-completed=63.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=12, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=97.0, time-all-deliveries-completed=76.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=12, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=81.0, time-all-deliveries-completed=64.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=12, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=92.0, time-all-deliveries-completed=71.0}
{robot-carry-capacity=1, r-seed=3, #deliveries=12, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=97.0, time-all-deliveries-completed=76.0}
{robot-carry-capacity=1, r-seed=2, #deliveries=12, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=81.0, time-all-deliveries-completed=64.0}
{robot-carry-capacity=1, r-seed=1, #deliveries=12, grid-width=15, #obedient-robots=4, #fallen-crates=0, grid-height=7} {ticks=92.0, time-all-deliveries-completed=71.0}
{robot-carry-capacity=1, r-seed=5, #deliveries=12, grid-width=15, #obedient-robots=0, #fallen-crates=0, grid-height=7} {ticks=77.0, time-all-deliveries-completed=60.0}
